date,time,city,temp_C,condition_text,condition_code,humidity_%,wind_kph,wind_dir,precip_mm,cloud_%
2025-05-26,2025-05-26 12:00,Puerto Natales,2.0,Neblina,1030,96,2.2,N,0.01,96
2025-05-26,2025-05-26 13:00,Puerto Natales,2.1,Nublado,1006,93,2.2,N,0.0,85
2025-05-26,2025-05-26 14:00,Puerto Natales,2.4,Nublado,1006,92,1.1,N,0.0,80
2025-05-26,2025-05-26 15:00,Puerto Natales,2.5,Parcialmente nublado,1003,89,0.7,NE,0.0,55
2025-05-26,2025-05-26 16:00,Puerto Natales,1.9,Parcialmente nublado,1003,89,0.4,ENE,0.0,45
2025-05-26,2025-05-26 17:00,Puerto Natales,0.6,Parcialmente nublado,1003,92,0.7,ENE,0.0,41
2025-05-26,2025-05-26 18:00,Puerto Natales,-0.5,Parcialmente nublado,1003,93,2.2,NNE,0.0,30
2025-05-26,2025-05-26 19:00,Puerto Natales,-0.9,Parcialmente nublado,1003,93,3.2,NNW,0.0,30
2025-05-26,2025-05-26 20:00,Puerto Natales,-0.9,Parcialmente nublado,1003,93,4.0,NNW,0.0,34
2025-05-26,2025-05-26 21:00,Puerto Natales,-1.2,Parcialmente nublado,1003,94,5.4,NNW,0.0,37
2025-05-26,2025-05-26 22:00,Puerto Natales,-1.2,Parcialmente nublado,1003,94,5.4,N,0.0,37
2025-05-26,2025-05-26 23:00,Puerto Natales,-1.2,Parcialmente nublado,1003,94,5.8,N,0.0,34
2025-05-27,2025-05-27 00:00,Puerto Natales,-1.6,Despejado,1000,91,5.4,N,0.0,5
2025-05-27,2025-05-27 01:00,Puerto Natales,-1.8,Despejado,1000,90,5.4,N,0.0,3
2025-05-27,2025-05-27 02:00,Puerto Natales,-1.9,Despejado,1000,90,5.0,N,0.0,1
2025-05-27,2025-05-27 03:00,Puerto Natales,-1.9,Despejado,1000,89,5.4,N,0.0,0
2025-05-27,2025-05-27 04:00,Puerto Natales,-2.1,Despejado,1000,88,5.8,N,0.0,0
2025-05-27,2025-05-27 05:00,Puerto Natales,-2.1,Despejado,1000,87,5.8,N,0.0,0
2025-05-27,2025-05-27 06:00,Puerto Natales,-1.9,Despejado,1000,86,5.0,NNW,0.0,0
2025-05-27,2025-05-27 07:00,Puerto Natales,-1.5,Parcialmente nublado,1003,85,5.4,N,0.0,32
2025-05-27,2025-05-27 08:00,Puerto Natales,-1.7,Despejado,1000,85,5.4,N,0.0,11
2025-05-27,2025-05-27 09:00,Puerto Natales,-1.6,Parcialmente nublado,1003,83,5.4,NNE,0.0,32
2025-05-27,2025-05-27 10:00,Puerto Natales,-0.8,Parcialmente nublado,1003,80,5.4,NNE,0.0,40
2025-05-27,2025-05-27 11:00,Puerto Natales,0.3,Nublado,1006,74,3.6,N,0.0,77
2025-05-27,2025-05-27 12:00,Puerto Natales,1.1,Parcialmente nublado,1003,71,2.9,N,0.0,32
2025-05-27,2025-05-27 13:00,Puerto Natales,1.9,Parcialmente nublado,1003,68,4.0,NNE,0.0,43
2025-05-27,2025-05-27 14:00,Puerto Natales,2.3,Soleado,1000,66,1.8,NNE,0.0,8
2025-05-27,2025-05-27 15:00,Puerto Natales,2.0,Soleado,1000,72,0.4,W,0.0,16
2025-05-27,2025-05-27 16:00,Puerto Natales,0.4,Parcialmente nublado,1003,77,1.4,NE,0.0,44
2025-05-27,2025-05-27 17:00,Puerto Natales,-1.2,Parcialmente nublado,1003,81,3.2,N,0.0,49
2025-05-27,2025-05-27 18:00,Puerto Natales,-1.5,Parcialmente nublado,1003,82,5.0,NE,0.0,49
2025-05-27,2025-05-27 19:00,Puerto Natales,-1.2,Parcialmente nublado,1003,79,3.6,N,0.0,48
2025-05-27,2025-05-27 20:00,Puerto Natales,-1.3,Parcialmente nublado,1003,78,4.7,NNE,0.0,54
2025-05-27,2025-05-27 21:00,Puerto Natales,-0.8,Ligeras lluvias heladas,1198,75,3.6,N,0.01,69
2025-05-27,2025-05-27 22:00,Puerto Natales,-0.8,Ligeras lluvias heladas,1198,75,4.0,NNE,0.01,91
2025-05-27,2025-05-27 23:00,Puerto Natales,-0.6,Cielo cubierto,1009,75,4.7,NE,0.0,100
2025-05-28,2025-05-28 00:00,Puerto Natales,-1.1,Ligeras lluvias heladas,1198,85,1.8,NNE,0.06,74
2025-05-28,2025-05-28 01:00,Puerto Natales,-1.0,Ligeras lluvias heladas,1198,84,4.3,NNE,0.04,77
2025-05-28,2025-05-28 02:00,Puerto Natales,-1.0,Ligeras lluvias heladas,1198,86,2.5,NNW,0.12,77
2025-05-28,2025-05-28 03:00,Puerto Natales,-1.4,Ligeras precipitaciones de aguanieve,1204,93,2.2,NNW,1.0,100
2025-05-28,2025-05-28 04:00,Puerto Natales,-1.2,Ligeras precipitaciones de aguanieve,1204,93,3.2,N,0.57,100
2025-05-28,2025-05-28 05:00,Puerto Natales,-1.2,Ligeras lluvias heladas,1198,92,2.9,NE,0.07,100
2025-05-28,2025-05-28 06:00,Puerto Natales,-0.4,Ligeras lluvias heladas,1198,89,4.0,ENE,0.01,89
2025-05-28,2025-05-28 07:00,Puerto Natales,0.1,Parcialmente nublado,1003,88,5.8,ENE,0.0,48
2025-05-28,2025-05-28 08:00,Puerto Natales,0.4,Ligeras lluvias heladas,1198,87,5.4,NE,0.01,88
2025-05-28,2025-05-28 09:00,Puerto Natales,-0.3,Parcialmente nublado,1003,90,4.3,NE,0.0,30
2025-05-28,2025-05-28 10:00,Puerto Natales,0.5,Ligeras lluvias heladas,1198,87,5.0,NNE,0.05,75
2025-05-28,2025-05-28 11:00,Puerto Natales,2.0,Lluvia  moderada a intervalos,1063,84,1.4,ENE,0.05,97
2025-05-28,2025-05-28 12:00,Puerto Natales,3.6,Parcialmente nublado,1003,85,6.1,NNW,0.0,52
2025-05-28,2025-05-28 13:00,Puerto Natales,5.5,Parcialmente nublado,1003,86,8.6,NW,0.0,30
2025-05-28,2025-05-28 14:00,Puerto Natales,6.5,Soleado,1000,83,14.0,WNW,0.0,10
2025-05-28,2025-05-28 15:00,Puerto Natales,6.3,Parcialmente nublado,1003,83,13.3,WNW,0.0,31
2025-05-28,2025-05-28 16:00,Puerto Natales,4.3,Soleado,1000,90,10.1,WNW,0.0,8
2025-05-28,2025-05-28 17:00,Puerto Natales,2.3,Soleado,1000,92,7.9,NW,0.0,10
2025-05-28,2025-05-28 18:00,Puerto Natales,2.0,Despejado,1000,89,7.9,NW,0.0,21
2025-05-28,2025-05-28 19:00,Puerto Natales,2.1,Parcialmente nublado,1003,87,5.4,NW,0.0,30
2025-05-28,2025-05-28 20:00,Puerto Natales,1.7,Parcialmente nublado,1003,89,6.5,NNW,0.0,30
2025-05-28,2025-05-28 21:00,Puerto Natales,1.3,Despejado,1000,91,8.3,NNW,0.0,24
2025-05-28,2025-05-28 22:00,Puerto Natales,1.0,Parcialmente nublado,1003,93,9.4,N,0.0,36
2025-05-28,2025-05-28 23:00,Puerto Natales,1.1,Parcialmente nublado,1003,93,9.7,N,0.0,28
2025-05-29,2025-05-29 00:00,Puerto Natales,2.7,Neblina,1030,96,7.9,N,0.0,98
2025-05-29,2025-05-29 01:00,Puerto Natales,2.6,Neblina,1030,96,7.9,NNE,0.0,91
2025-05-29,2025-05-29 02:00,Puerto Natales,2.4,Neblina,1030,95,8.3,NNE,0.0,96
2025-05-29,2025-05-29 03:00,Puerto Natales,2.3,Neblina,1030,95,8.3,NNE,0.01,100
2025-05-29,2025-05-29 04:00,Puerto Natales,1.8,Neblina,1030,96,7.9,NNE,0.0,63
2025-05-29,2025-05-29 05:00,Puerto Natales,0.8,Neblina,1030,96,7.9,NNE,0.0,66
2025-05-29,2025-05-29 06:00,Puerto Natales,0.9,Neblina,1030,96,7.2,NNE,0.0,36
2025-05-29,2025-05-29 07:00,Puerto Natales,1.1,Neblina,1030,96,7.2,NNE,0.0,100
2025-05-29,2025-05-29 08:00,Puerto Natales,1.3,Neblina,1030,96,6.1,NNE,0.0,100
2025-05-29,2025-05-29 09:00,Puerto Natales,0.9,Neblina,1030,96,5.8,NNE,0.02,89
2025-05-29,2025-05-29 10:00,Puerto Natales,2.1,Lluvia  moderada a intervalos,1063,94,4.7,N,0.12,51
2025-05-29,2025-05-29 11:00,Puerto Natales,2.7,Lluvia  moderada a intervalos,1063,92,2.9,N,0.07,83
2025-05-29,2025-05-29 12:00,Puerto Natales,2.9,Llovizna,1153,92,5.0,WNW,0.26,91
2025-05-29,2025-05-29 13:00,Puerto Natales,3.2,Llovizna,1153,94,3.2,WNW,0.19,100
2025-05-29,2025-05-29 14:00,Puerto Natales,3.4,Neblina,1030,94,2.9,NNW,0.0,100
2025-05-29,2025-05-29 15:00,Puerto Natales,3.3,Neblina,1030,95,3.6,NNW,0.0,96
2025-05-29,2025-05-29 16:00,Puerto Natales,2.5,Neblina,1030,96,4.3,N,0.0,82
2025-05-29,2025-05-29 17:00,Puerto Natales,1.4,Neblina,1030,96,3.2,NNW,0.0,48
2025-05-29,2025-05-29 18:00,Puerto Natales,0.8,Neblina,1030,96,5.4,N,0.0,67
2025-05-29,2025-05-29 19:00,Puerto Natales,0.3,Neblina,1030,96,5.4,NNE,0.01,66
2025-05-29,2025-05-29 20:00,Puerto Natales,0.2,Neblina,1030,95,4.3,N,0.0,46
2025-05-29,2025-05-29 21:00,Puerto Natales,-0.4,Neblina,1030,95,5.4,NNE,0.0,34
2025-05-29,2025-05-29 22:00,Puerto Natales,-0.7,Neblina,1030,94,6.8,NNE,0.0,34
2025-05-29,2025-05-29 23:00,Puerto Natales,-1.1,Despejado,1000,93,7.6,NNE,0.0,16
2025-05-30,2025-05-30 00:00,Puerto Natales,0.8,Nublado,1006,92,5.8,NE,0.0,66
2025-05-30,2025-05-30 01:00,Puerto Natales,0.5,Parcialmente nublado,1003,92,6.1,NNE,0.0,52
2025-05-30,2025-05-30 02:00,Puerto Natales,0.2,Nublado,1006,92,5.8,N,0.0,72
2025-05-30,2025-05-30 03:00,Puerto Natales,0.3,Fuertes nevadas,1225,93,5.0,NNW,0.3,100
2025-05-30,2025-05-30 04:00,Puerto Natales,0.6,Nieve moderada,1219,98,4.7,NNW,0.2,100
2025-05-30,2025-05-30 05:00,Puerto Natales,0.6,Nevadas ligeras,1213,96,5.0,NNW,0.05,87
2025-05-30,2025-05-30 06:00,Puerto Natales,0.5,Fuertes nevadas,1225,98,5.0,NW,1.29,100
2025-05-30,2025-05-30 07:00,Puerto Natales,1.0,Ligeras precipitaciones de aguanieve,1204,99,5.8,NW,0.45,100
2025-05-30,2025-05-30 08:00,Puerto Natales,1.2,Niebla moderada,1135,98,4.0,NNW,0.08,100
2025-05-30,2025-05-30 09:00,Puerto Natales,1.6,Niebla moderada,1135,98,4.7,NNW,0.12,100
2025-05-30,2025-05-30 10:00,Puerto Natales,2.1,Niebla moderada,1135,98,6.1,WNW,0.13,100
2025-05-30,2025-05-30 11:00,Puerto Natales,2.6,Niebla moderada,1135,99,7.2,WNW,0.02,100
2025-05-30,2025-05-30 12:00,Puerto Natales,3.6,Neblina,1030,96,8.3,WNW,0.01,64
2025-05-30,2025-05-30 13:00,Puerto Natales,4.5,Llovizna,1153,91,11.2,WNW,0.41,100
2025-05-30,2025-05-30 14:00,Puerto Natales,3.9,Lluvia  moderada a intervalos,1063,93,12.2,WNW,0.14,100
2025-05-30,2025-05-30 15:00,Puerto Natales,3.7,Llovizna,1153,95,12.2,WNW,0.54,100
2025-05-30,2025-05-30 16:00,Puerto Natales,3.2,Llovizna,1153,96,14.4,WNW,0.64,100
2025-05-30,2025-05-30 17:00,Puerto Natales,3.2,Llovizna,1153,96,14.8,WNW,0.38,100
2025-05-30,2025-05-30 18:00,Puerto Natales,3.2,Llovizna,1153,94,14.8,WNW,0.28,100
2025-05-30,2025-05-30 19:00,Puerto Natales,2.9,Lluvia  moderada a intervalos,1063,93,11.2,WNW,0.04,100
2025-05-30,2025-05-30 20:00,Puerto Natales,1.5,Neblina,1030,95,9.4,WNW,0.01,100
2025-05-30,2025-05-30 21:00,Puerto Natales,2.3,Neblina,1030,96,7.2,WNW,0.01,100
2025-05-30,2025-05-30 22:00,Puerto Natales,2.6,Niebla moderada,1135,97,7.2,WNW,0.01,100
2025-05-30,2025-05-30 23:00,Puerto Natales,1.6,Niebla moderada,1135,98,9.0,WNW,0.02,100
2025-05-31,2025-05-31 00:00,Puerto Natales,1.1,Niebla moderada,1135,97,7.9,WNW,0.0,100
2025-05-31,2025-05-31 01:00,Puerto Natales,1.6,Niebla moderada,1135,98,7.6,WNW,0.01,100
2025-05-31,2025-05-31 02:00,Puerto Natales,2.1,Niebla moderada,1135,97,9.0,WNW,0.06,100
2025-05-31,2025-05-31 03:00,Puerto Natales,2.5,Niebla moderada,1135,98,9.7,WNW,0.08,100
2025-05-31,2025-05-31 04:00,Puerto Natales,2.5,Niebla moderada,1135,98,10.1,WNW,0.07,100
2025-05-31,2025-05-31 05:00,Puerto Natales,2.4,Llovizna,1153,97,9.7,NW,0.17,100
2025-05-31,2025-05-31 06:00,Puerto Natales,2.8,Neblina,1030,97,9.0,WNW,0.08,97
2025-05-31,2025-05-31 07:00,Puerto Natales,2.8,Niebla moderada,1135,98,7.9,WNW,0.02,100
2025-05-31,2025-05-31 08:00,Puerto Natales,2.8,Niebla moderada,1135,97,8.3,WNW,0.01,100
2025-05-31,2025-05-31 09:00,Puerto Natales,2.8,Neblina,1030,95,7.2,WNW,0.0,76
2025-05-31,2025-05-31 10:00,Puerto Natales,3.3,Parcialmente nublado,1003,92,6.1,WNW,0.0,57
2025-05-31,2025-05-31 11:00,Puerto Natales,3.6,Parcialmente nublado,1003,91,5.0,NW,0.0,46
2025-05-31,2025-05-31 12:00,Puerto Natales,3.8,Parcialmente nublado,1003,88,7.2,NNW,0.0,49
2025-05-31,2025-05-31 13:00,Puerto Natales,3.9,Parcialmente nublado,1003,85,7.9,N,0.0,47
2025-05-31,2025-05-31 14:00,Puerto Natales,4.1,Parcialmente nublado,1003,83,7.6,N,0.0,37
2025-05-31,2025-05-31 15:00,Puerto Natales,3.9,Parcialmente nublado,1003,84,5.0,NNW,0.0,50
2025-05-31,2025-05-31 16:00,Puerto Natales,3.1,Parcialmente nublado,1003,88,4.3,N,0.0,44
2025-05-31,2025-05-31 17:00,Puerto Natales,2.0,Cielo cubierto,1009,90,6.8,NNE,0.0,100
2025-05-31,2025-05-31 18:00,Puerto Natales,1.7,Cielo cubierto,1009,91,7.2,NNE,0.0,100
2025-05-31,2025-05-31 19:00,Puerto Natales,1.6,Cielo cubierto,1009,90,6.5,NNE,0.0,100
2025-05-31,2025-05-31 20:00,Puerto Natales,1.4,Cielo cubierto,1009,90,5.8,NNE,0.0,100
2025-05-31,2025-05-31 21:00,Puerto Natales,1.1,Lluvia  moderada a intervalos,1063,91,5.0,NE,0.08,100
2025-05-31,2025-05-31 22:00,Puerto Natales,1.0,Ligeras lluvias heladas,1198,92,6.8,NNE,0.06,87
2025-05-31,2025-05-31 23:00,Puerto Natales,0.7,Fuertes nevadas,1225,94,5.8,WSW,0.57,89
2025-06-01,2025-06-01 00:00,Puerto Natales,0.2,Ligeras precipitaciones de aguanieve,1204,98,4.0,NW,0.71,100
2025-06-01,2025-06-01 01:00,Puerto Natales,0.3,Ligeras precipitaciones de aguanieve,1204,98,4.0,NNW,0.3,100
2025-06-01,2025-06-01 02:00,Puerto Natales,0.6,Niebla moderada,1135,98,4.7,NNW,0.03,100
2025-06-01,2025-06-01 03:00,Puerto Natales,0.3,Niebla moderada,1135,98,2.9,W,0.04,100
2025-06-01,2025-06-01 04:00,Puerto Natales,0.7,Nevadas ligeras,1213,99,2.9,W,0.03,100
2025-06-01,2025-06-01 05:00,Puerto Natales,0.8,Nevadas ligeras,1213,98,2.5,WSW,0.02,100
2025-06-01,2025-06-01 06:00,Puerto Natales,1.4,Niebla moderada,1135,98,2.2,WSW,0.01,100
2025-06-01,2025-06-01 07:00,Puerto Natales,2.1,Neblina,1030,95,3.2,NW,0.0,81
2025-06-01,2025-06-01 08:00,Puerto Natales,1.7,Neblina,1030,94,4.7,NNW,0.0,71
2025-06-01,2025-06-01 09:00,Puerto Natales,1.4,Parcialmente nublado,1003,92,5.8,NW,0.0,52
2025-06-01,2025-06-01 10:00,Puerto Natales,1.7,Parcialmente nublado,1003,90,6.1,NNW,0.0,26
2025-06-01,2025-06-01 11:00,Puerto Natales,2.8,Soleado,1000,85,9.0,NNW,0.0,7
2025-06-01,2025-06-01 12:00,Puerto Natales,3.6,Ligeras precipitaciones de aguanieve,1204,81,9.4,W,0.49,52
2025-06-01,2025-06-01 13:00,Puerto Natales,1.9,Fuertes nevadas,1225,95,7.6,W,0.65,88
2025-06-01,2025-06-01 14:00,Puerto Natales,2.7,Nieve moderada a intervalos,1216,91,7.9,WNW,0.09,68
2025-06-01,2025-06-01 15:00,Puerto Natales,3.2,Lluvia  moderada a intervalos,1063,86,9.0,W,0.15,50
2025-06-01,2025-06-01 16:00,Puerto Natales,2.1,Lluvia  moderada a intervalos,1063,90,9.4,WNW,0.1,59
2025-06-01,2025-06-01 17:00,Puerto Natales,1.3,Lluvia  moderada a intervalos,1063,92,10.4,NW,0.12,52
2025-06-01,2025-06-01 18:00,Puerto Natales,1.4,Lluvia  moderada a intervalos,1063,87,11.2,WNW,0.02,75
2025-06-01,2025-06-01 19:00,Puerto Natales,1.5,Parcialmente nublado,1003,84,12.2,WNW,0.0,27
2025-06-01,2025-06-01 20:00,Puerto Natales,1.5,Despejado,1000,82,12.6,WNW,0.0,19
2025-06-01,2025-06-01 21:00,Puerto Natales,1.3,Despejado,1000,84,12.6,NW,0.0,19
2025-06-01,2025-06-01 22:00,Puerto Natales,0.7,Ligeras lluvias heladas,1198,86,11.5,NW,0.01,74
2025-06-01,2025-06-01 23:00,Puerto Natales,-0.1,Ligeras lluvias heladas,1198,90,11.2,NNW,0.01,82
2025-06-02,2025-06-02 00:00,Puerto Natales,-0.1,Nieve moderada a intervalos,1216,91,9.7,NW,0.12,79
2025-06-02,2025-06-02 01:00,Puerto Natales,-0.4,Chubascos de nieve fuertes o moderados,1258,93,9.7,NW,0.16,63
2025-06-02,2025-06-02 02:00,Puerto Natales,-0.2,Nieve moderada,1219,91,10.1,NNW,0.11,86
2025-06-02,2025-06-02 03:00,Puerto Natales,0.8,Nevadas ligeras a intervalos,1210,87,13.0,NNW,0.04,74
2025-06-02,2025-06-02 04:00,Puerto Natales,0.8,Aguanieve moderada a intervalos en las aproximaciones,1069,86,12.2,NNW,0.22,71
2025-06-02,2025-06-02 05:00,Puerto Natales,0.3,Ligeras precipitaciones de aguanieve,1204,90,11.2,NNW,0.18,75
2025-06-02,2025-06-02 06:00,Puerto Natales,0.6,Aguanieve moderada a intervalos en las aproximaciones,1069,90,13.0,NNW,0.37,73
2025-06-02,2025-06-02 07:00,Puerto Natales,1.6,Aguanieve moderada a intervalos en las aproximaciones,1069,91,14.0,NW,0.59,73
2025-06-02,2025-06-02 08:00,Puerto Natales,3.2,Lluvia  moderada a intervalos,1063,86,17.6,NW,0.57,84
2025-06-02,2025-06-02 09:00,Puerto Natales,3.5,Lluvia  moderada a intervalos,1063,85,17.3,WNW,0.37,71
2025-06-02,2025-06-02 10:00,Puerto Natales,3.6,Lluvia  moderada a intervalos,1063,87,13.3,WNW,0.2,76
2025-06-02,2025-06-02 11:00,Puerto Natales,4.5,Lluvia  moderada a intervalos,1063,84,13.7,WNW,0.13,87
2025-06-02,2025-06-02 12:00,Puerto Natales,5.1,Lluvia  moderada a intervalos,1063,82,15.5,WNW,0.09,88
2025-06-02,2025-06-02 13:00,Puerto Natales,5.6,Lluvia  moderada a intervalos,1063,80,16.9,WNW,0.08,77
2025-06-02,2025-06-02 14:00,Puerto Natales,5.7,Lluvia  moderada a intervalos,1063,79,18.4,WNW,0.09,78
2025-06-02,2025-06-02 15:00,Puerto Natales,5.4,Lluvia  moderada a intervalos,1063,81,16.9,WNW,0.1,87
2025-06-02,2025-06-02 16:00,Puerto Natales,4.3,Lluvia  moderada a intervalos,1063,83,15.1,WNW,0.11,81
2025-06-02,2025-06-02 17:00,Puerto Natales,3.1,Lluvia  moderada a intervalos,1063,87,14.4,NW,0.09,87
2025-06-02,2025-06-02 18:00,Puerto Natales,2.7,Lluvia  moderada a intervalos,1063,89,13.3,NW,0.03,87
2025-06-02,2025-06-02 19:00,Puerto Natales,2.3,Lluvia  moderada a intervalos,1063,90,12.6,NW,0.02,71
2025-06-02,2025-06-02 20:00,Puerto Natales,2.0,Lluvia  moderada a intervalos,1063,91,12.6,NW,0.01,72
2025-06-02,2025-06-02 21:00,Puerto Natales,2.0,Parcialmente nublado,1003,91,11.2,NW,0.0,33
2025-06-02,2025-06-02 22:00,Puerto Natales,1.8,Parcialmente nublado,1003,92,10.4,NNW,0.0,39
2025-06-02,2025-06-02 23:00,Puerto Natales,1.4,Parcialmente nublado,1003,92,10.1,NNW,0.0,48
2025-06-03,2025-06-03 00:00,Puerto Natales,2.8,Despejado,1000,86,14.0,NNW,0.0,25
2025-06-03,2025-06-03 01:00,Puerto Natales,2.9,Parcialmente nublado,1003,85,13.3,NW,0.0,29
2025-06-03,2025-06-03 02:00,Puerto Natales,3.0,Parcialmente nublado,1003,84,13.0,NNW,0.0,44
2025-06-03,2025-06-03 03:00,Puerto Natales,3.1,Parcialmente nublado,1003,84,13.0,NNW,0.0,46
2025-06-03,2025-06-03 04:00,Puerto Natales,3.4,Lluvia  moderada a intervalos,1063,83,12.2,NW,0.01,78
2025-06-03,2025-06-03 05:00,Puerto Natales,2.9,Lluvia  moderada a intervalos,1063,87,7.9,NW,0.15,54
2025-06-03,2025-06-03 06:00,Puerto Natales,2.4,Lluvias ligeras a intervalos,1180,93,6.8,W,0.82,70
2025-06-03,2025-06-03 07:00,Puerto Natales,2.2,Neblina,1030,95,9.0,NW,0.14,85
2025-06-03,2025-06-03 08:00,Puerto Natales,1.7,Neblina,1030,95,10.1,NW,0.12,83
2025-06-03,2025-06-03 09:00,Puerto Natales,2.1,Neblina,1030,94,11.9,NNW,0.02,54
2025-06-03,2025-06-03 10:00,Puerto Natales,2.8,Nublado,1006,92,11.9,NNW,0.0,64
2025-06-03,2025-06-03 11:00,Puerto Natales,3.5,Lluvia  moderada a intervalos,1063,91,12.6,NNW,0.05,64
2025-06-03,2025-06-03 12:00,Puerto Natales,3.7,Llovizna,1153,91,11.9,NW,0.27,78
2025-06-03,2025-06-03 13:00,Puerto Natales,3.5,Llovizna,1153,94,9.0,NW,0.66,100
2025-06-03,2025-06-03 14:00,Puerto Natales,3.8,Lluvia  moderada a intervalos,1063,93,11.5,NW,0.07,100
2025-06-03,2025-06-03 15:00,Puerto Natales,4.4,Llovizna,1153,84,16.2,NW,0.18,76
2025-06-03,2025-06-03 16:00,Puerto Natales,3.2,Ligeras precipitaciones de aguanieve,1204,92,14.8,WNW,0.83,97
2025-06-03,2025-06-03 17:00,Puerto Natales,2.3,Ligeras precipitaciones de aguanieve,1204,96,10.8,WNW,0.61,100
2025-06-03,2025-06-03 18:00,Puerto Natales,2.6,Ligeras precipitaciones de aguanieve,1204,93,12.6,WNW,0.55,100
2025-06-03,2025-06-03 19:00,Puerto Natales,2.2,Ligeras precipitaciones de aguanieve,1204,97,12.6,W,1.13,100
2025-06-03,2025-06-03 20:00,Puerto Natales,2.0,Fuertes nevadas,1225,93,11.9,W,0.55,81
2025-06-03,2025-06-03 21:00,Puerto Natales,2.4,Chubascos de nieve fuertes o moderados,1258,81,17.3,W,0.27,67
2025-06-03,2025-06-03 22:00,Puerto Natales,2.0,Chubascos de nieve fuertes o moderados,1258,77,20.9,W,0.09,88
2025-06-04,2025-06-04 00:00,Puerto Natales,1.9,Chubascos de nieve fuertes o moderados,1258,76,18.0,W,0.29,100
2025-06-04,2025-06-04 01:00,Puerto Natales,1.8,Chubascos de nieve fuertes o moderados,1258,73,18.7,W,0.22,100
2025-06-04,2025-06-04 02:00,Puerto Natales,1.8,Chubascos de nieve fuertes o moderados,1258,74,20.5,W,0.39,72
2025-06-04,2025-06-04 03:00,Puerto Natales,1.9,Chubascos de nieve fuertes o moderados,1258,74,22.0,W,0.21,51
2025-06-04,2025-06-04 04:00,Puerto Natales,1.7,Chubascos de nieve fuertes o moderados,1258,76,21.6,W,0.1,90
2025-06-04,2025-06-04 05:00,Puerto Natales,1.8,Chubascos de nieve fuertes o moderados,1258,82,22.3,W,0.12,100
2025-06-04,2025-06-04 06:00,Puerto Natales,2.1,Chubascos de nieve fuertes o moderados,1258,86,20.2,W,0.25,100
2025-06-04,2025-06-04 07:00,Puerto Natales,2.6,Chubascos de nieve fuertes o moderados,1258,88,19.1,W,0.23,100
2025-06-04,2025-06-04 08:00,Puerto Natales,2.7,Chubascos de nieve fuertes o moderados,1258,85,19.1,W,0.2,100
2025-06-04,2025-06-04 09:00,Puerto Natales,2.9,Chubascos de nieve fuertes o moderados,1258,81,18.0,W,0.11,81
2025-06-04,2025-06-04 10:00,Puerto Natales,3.1,Ligeras precipitaciones de nieve,1255,78,19.1,W,0.05,64
2025-06-04,2025-06-04 11:00,Puerto Natales,3.8,Lluvia  moderada a intervalos,1063,72,22.0,W,0.03,65
2025-06-04,2025-06-04 12:00,Puerto Natales,3.9,Lluvia  moderada a intervalos,1063,76,21.2,W,0.05,100
2025-06-04,2025-06-04 13:00,Puerto Natales,3.8,Lluvia  moderada a intervalos,1063,80,18.7,W,0.12,83
2025-06-04,2025-06-04 14:00,Puerto Natales,4.3,Lluvia  moderada a intervalos,1063,77,18.7,WNW,0.08,59
2025-06-04,2025-06-04 15:00,Puerto Natales,4.2,Lluvia  moderada a intervalos,1063,79,13.7,WNW,0.05,77
2025-06-04,2025-06-04 16:00,Puerto Natales,3.2,Lluvia  moderada a intervalos,1063,82,15.5,NW,0.09,69
2025-06-04,2025-06-04 17:00,Puerto Natales,3.2,Lluvia  moderada a intervalos,1063,82,18.7,WNW,0.11,100
2025-06-04,2025-06-04 18:00,Puerto Natales,3.6,Lluvia  moderada a intervalos,1063,80,19.1,WNW,0.09,88
2025-06-04,2025-06-04 19:00,Puerto Natales,3.7,Lluvia  moderada a intervalos,1063,80,19.4,WNW,0.02,72
2025-06-04,2025-06-04 20:00,Puerto Natales,3.4,Lluvia  moderada a intervalos,1063,82,19.4,WNW,0.01,65
2025-06-04,2025-06-04 21:00,Puerto Natales,3.8,Lluvia  moderada a intervalos,1063,82,19.1,WNW,0.01,84
2025-06-04,2025-06-04 22:00,Puerto Natales,4.2,Cielo cubierto,1009,82,17.3,WNW,0.0,100
2025-06-04,2025-06-04 23:00,Puerto Natales,4.3,Cielo cubierto,1009,84,14.8,WNW,0.0,100
2025-05-26,2025-05-26 00:00,Antofagasta,13.4,Despejado,1000,86,9.0,S,0.0,3
2025-05-26,2025-05-26 01:00,Antofagasta,13.3,Despejado,1000,86,6.8,S,0.0,3
2025-05-26,2025-05-26 02:00,Antofagasta,13.6,Despejado,1000,84,6.1,S,0.0,2
2025-05-26,2025-05-26 03:00,Antofagasta,13.4,Despejado,1000,84,4.7,S,0.0,3
2025-05-26,2025-05-26 04:00,Antofagasta,13.1,Despejado,1000,85,7.9,S,0.0,2
2025-05-26,2025-05-26 05:00,Antofagasta,12.8,Despejado,1000,86,7.9,S,0.0,3
2025-05-26,2025-05-26 06:00,Antofagasta,12.8,Despejado,1000,85,8.3,S,0.0,1
2025-05-26,2025-05-26 07:00,Antofagasta,12.6,Despejado,1000,84,8.6,S,0.0,0
2025-05-26,2025-05-26 08:00,Antofagasta,13.8,Soleado,1000,80,9.0,S,0.0,0
2025-05-26,2025-05-26 09:00,Antofagasta,15.6,Soleado,1000,71,7.9,S,0.0,0
